BOR;AN;nofinesset;nofinessej;PERSO;EFFPL;EFFPA;ETP;GAR;AST
DIALYSE_P;2017;390000065;390780161;N2500;2;1;2.75;;
DIALYSE_P;2017;390000065;390780161;NAUT;1;1;1.58;;
DIALYSE_P;2017;390000065;390780161;NCINF;4;9;8.26;;
DIALYSE_P;2017;390000222;390780609;M1110;;;0.1;0;1
DIALYSE_P;2017;390000222;390780609;N2500;5;1;6;;
DIALYSE_P;2017;390000222;390780609;NAUT;5;1;5.27;;
DIALYSE_P;2017;390000222;390780609;NCINF;16;2;16.23;;
DIALYSE_P;2017;400000139;400011177;M1110;4;0;3.8;0;1
DIALYSE_P;2017;400000139;400011177;N2500;4;17;9.66;;
DIALYSE_P;2017;400000139;400011177;NAUT;2;9;4.44;;
DIALYSE_P;2017;400000139;400011177;NCINF;8;23;18.23;;
DIALYSE_P;2017;400006730;330000266;NCINF;;0;1.46;;
DIALYSE_P;2017;400007332;330000266;NCINF;;9;3.61;;
DIALYSE_P;2017;400010906;330000266;NCINF;;0;1.42;;
DIALYSE_P;2017;400011201;640017612;NCINF;1;;1;;
DIALYSE_P;2017;400789715;330007386;M1110;;;;0;1
DIALYSE_P;2017;400789715;330007386;NCINF;;3;1.5;;
DIALYSE_P;2017;410000202;410000319;M1110;3;2;4;0;1
DIALYSE_P;2017;410000202;410000319;N2500;13;2;14.01;;
DIALYSE_P;2017;410000202;410000319;N4100;1;;1;;
DIALYSE_P;2017;410000202;410000319;NAUT;5;4;5.7;;
DIALYSE_P;2017;410000202;410000319;NCINF;34;4;36.88;;
DIALYSE_P;2017;410005011;330030958;N2500;2;;2;;
DIALYSE_P;2017;410005011;330030958;NCINF;5;;5;;
DIALYSE_P;2017;410005953;330030958;N2500;1;;1;;
DIALYSE_P;2017;410005953;330030958;NCINF;3;;3;;
DIALYSE_P;2017;410007553;330030958;M1110;4;;4;0;0
DIALYSE_P;2017;410007553;330030958;N2500;5;;2.39;;
DIALYSE_P;2017;410007553;330030958;N4100;1;;1;;
DIALYSE_P;2017;410007553;330030958;NAUT;1;;0.21;;
DIALYSE_P;2017;410007553;330030958;NCINF;12;4;15.11;;
DIALYSE_P;2017;420000010;420780033;M1110;5;;3.84;0;1
DIALYSE_P;2017;420000010;420780033;N2500;9;1;9.76;;
DIALYSE_P;2017;420000010;420780033;NAUT;6;2;6.87;;
DIALYSE_P;2017;420000010;420780033;NCINF;26;2;25.72;;
DIALYSE_P;2017;420011603;420001752;M1110;;;0.2;0;0
DIALYSE_P;2017;420011603;420001752;N4100;;;0.5;;
DIALYSE_P;2017;420011603;420001752;NAUT;1;1;3.78;;
DIALYSE_P;2017;420011603;420001752;NCINF;2;;2.5;;
DIALYSE_P;2017;420012536;420001752;M1110;;;1.3;0;0
DIALYSE_P;2017;420012536;420001752;N4100;;;0.5;;
DIALYSE_P;2017;420012536;420001752;NAUT;11;8;15.98;;
DIALYSE_P;2017;420012536;420001752;NCINF;13;5;17.26;;
DIALYSE_P;2017;420785354;420784878;M1110;1;0;0.8;0;0
DIALYSE_P;2017;420785354;420784878;N2500;5;2;7.59;;
DIALYSE_P;2017;420785354;420784878;NAUT;8;2;6.07;;
DIALYSE_P;2017;420785354;420784878;NCINF;15;8;20.29;;
DIALYSE_P;2017;420786808;420001752;M1110;;;0.4;0;0
DIALYSE_P;2017;420786808;420001752;N4100;;;0.5;;
DIALYSE_P;2017;420786808;420001752;NAUT;2;2;5.36;;
DIALYSE_P;2017;420786808;420001752;NCINF;1;3;3.6;;
DIALYSE_P;2017;420787525;420001752;M1110;;;0.35;0;0
DIALYSE_P;2017;420787525;420001752;N4100;;;0.3;;
DIALYSE_P;2017;420787525;420001752;NAUT;1;1;3.78;;
DIALYSE_P;2017;420787525;420001752;NCINF;2;1;3;;
DIALYSE_P;2017;420788689;420001752;M1110;;;0.4;0;0
DIALYSE_P;2017;420788689;420001752;N4100;;;0.5;;
DIALYSE_P;2017;420788689;420001752;NAUT;3;2;6.38;;
DIALYSE_P;2017;420788689;420001752;NCINF;3;1;4.3;;
DIALYSE_P;2017;420789968;420001752;M1110;6;0;1.95;0;0
DIALYSE_P;2017;420789968;420001752;N4100;4;0;0.95;;
DIALYSE_P;2017;420789968;420001752;NAUT;26;11;17.34;;
DIALYSE_P;2017;420789968;420001752;NCINF;25;4;26.25;;
DIALYSE_P;2017;430000117;430000018;M1110;0;2;1.33;0;1
DIALYSE_P;2017;430000117;430000018;N2500;1;10;6.31;;
DIALYSE_P;2017;430000117;430000018;NAUT;0;9;3.39;;
DIALYSE_P;2017;430000117;430000018;NCINF;5;21;17.61;;
DIALYSE_P;2017;430003475;420001752;M1110;;;0.4;0;0
DIALYSE_P;2017;430003475;420001752;N4100;;;0.4;;
DIALYSE_P;2017;430003475;420001752;NAUT;2;0;3.98;;
DIALYSE_P;2017;430003475;420001752;NCINF;2;2;4.1;;
DIALYSE_P;2017;430004309;630000990;M1110;;2;0.25;0;0
DIALYSE_P;2017;430004309;630000990;NCINF;;5;3.5;;
DIALYSE_P;2017;430004358;630000990;M1110;;2;0.59;0;0
DIALYSE_P;2017;430004358;630000990;NCINF;;6;3.95;;
DIALYSE_P;2017;430004408;630000990;M1110;;2;0.25;0;0
DIALYSE_P;2017;430004408;630000990;NCINF;;5;3.2;;
DIALYSE_P;2017;440000016;440000057;M1110;4;1;1.25;0;1
DIALYSE_P;2017;440000016;440000057;N2500;3;8;9;;
DIALYSE_P;2017;440000016;440000057;N4100;;1;0.3;;
DIALYSE_P;2017;440000016;440000057;NAUT;2;3;2.8;;
DIALYSE_P;2017;440000016;440000057;NCINF;9;14;19;;
DIALYSE_P;2017;440000271;440000289;M1110;7;0;2.67;0;1
DIALYSE_P;2017;440000271;440000289;N2500;3;4;6.11;;
DIALYSE_P;2017;440000271;440000289;NAUT;0;2;2.21;;
DIALYSE_P;2017;440000271;440000289;NCINF;23;14;32.61;;
DIALYSE_P;2017;440005080;440002590;M1110;1;1;1.1;0;0
DIALYSE_P;2017;440005080;440002590;N4100;10;;10;;
DIALYSE_P;2017;440005080;440002590;NAUT;43;21;56.03;;
DIALYSE_P;2017;440005080;440002590;NCINF;1;5;4.4;;
DIALYSE_P;2017;440027589;440002590;M1110;;1;0.1;0;0
DIALYSE_P;2017;440027589;440002590;NCINF;;3;0.1;;
DIALYSE_P;2017;440036176;440002590;M1110;3;1;3.6;0;0
DIALYSE_P;2017;440036176;440002590;N2500;2;10;8.93;;
DIALYSE_P;2017;440036176;440002590;NAUT;;3;2.34;;
DIALYSE_P;2017;440036176;440002590;NCINF;13;9;19.64;;
DIALYSE_P;2017;440036218;440002590;M1110;;1;0.1;0;0
DIALYSE_P;2017;440036218;440002590;NCINF;;7;0.1;;
DIALYSE_P;2017;440036473;440002590;M1110;;1;0.1;0;0
DIALYSE_P;2017;440036473;440002590;NCINF;;3;0.1;;
DIALYSE_P;2017;440036499;440002590;M1110;5;3;5.64;0;0
DIALYSE_P;2017;440036499;440002590;N2500;9;10;15.39;;
DIALYSE_P;2017;440036499;440002590;NAUT;7;4;8.36;;
DIALYSE_P;2017;440036499;440002590;NCINF;32;31;48.14;;
DIALYSE_P;2017;440039568;440002590;M1110;;2;0.25;0;0
DIALYSE_P;2017;440039568;440002590;NAUT;;1;0.8;;
DIALYSE_P;2017;440039568;440002590;NCINF;2;4;2.1;;
DIALYSE_P;2017;440042513;440002590;M1110;;1;0.1;0;0
DIALYSE_P;2017;440042513;440002590;NCINF;;3;0.1;;
DIALYSE_P;2017;440050441;440002590;M1110;;2;0.25;0;0
DIALYSE_P;2017;440050441;440002590;N2500;;1;0.8;;
DIALYSE_P;2017;440050441;440002590;NAUT;;1;0.31;;
DIALYSE_P;2017;440050441;440002590;NCINF;9;8;13.64;;
DIALYSE_P;2017;450000294;450000591;M1110;2;0;2;;
DIALYSE_P;2017;450000294;450000591;N2500;4;0;4.52;;
DIALYSE_P;2017;450000294;450000591;NAUT;1;0;1.02;;
DIALYSE_P;2017;450000294;450000591;NCINF;11;2;10.56;;
DIALYSE_P;2017;450002613;450000088;M1110;5;1;4.3;0;1
DIALYSE_P;2017;450002613;450000088;N2500;13;15;18.65;;
DIALYSE_P;2017;450002613;450000088;NAUT;2;3;4.74;;
DIALYSE_P;2017;450002613;450000088;NCINF;19;19;26.71;;
DIALYSE_P;2017;450010772;450001201;NCINF;3;1;4;;
DIALYSE_P;2017;450011549;450001201;NCINF;5;2;6;;
DIALYSE_P;2017;450012935;450001466;M1110;2;;2;0;0
DIALYSE_P;2017;450012935;450001466;N2500;9;;9;;
DIALYSE_P;2017;450012935;450001466;N4100;1;;1;;
DIALYSE_P;2017;450012935;450001466;NAUT;8;8;10.14;;
DIALYSE_P;2017;450012935;450001466;NCINF;17;1;17.6;;
DIALYSE_P;2017;450013818;330057597;N4100;1;;0.8;;
DIALYSE_P;2017;450013818;330057597;NCINF;4;;4;;
DIALYSE_P;2017;450017694;450001201;M1110;0;4;0.89;0;0
DIALYSE_P;2017;450017694;450001201;NCINF;3;2;4.7;;
DIALYSE_P;2017;450018395;450001466;NAUT;;2;1.2;;
DIALYSE_P;2017;450018395;450001466;NCINF;2;;2;;
DIALYSE_P;2017;450018460;330057597;M1110;2;;2;0;1
DIALYSE_P;2017;450018460;330057597;N2500;8;1;8.92;;
DIALYSE_P;2017;450018460;330057597;N4100;1;;1;;
DIALYSE_P;2017;450018460;330057597;NCINF;20;5;23.47;;
DIALYSE_P;2017;460000110;460780216;M1110;4;0;4.31;0;1
DIALYSE_P;2017;460000110;460780216;N2500;7;0;6.99;;
DIALYSE_P;2017;460000110;460780216;NAUT;3;2;4.61;;
DIALYSE_P;2017;460000110;460780216;NCINF;14;3;14.15;;
DIALYSE_P;2017;460004641;310000633;M1110;;0;0.1;1;1
DIALYSE_P;2017;460004641;310000633;N4100;;0;0.17;;
DIALYSE_P;2017;460004641;310000633;NAUT;;0;0.7;;
DIALYSE_P;2017;460004641;310000633;NCINF;;0;0.78;;
DIALYSE_P;2017;460006398;310000633;M1110;;2;0.1;1;1
DIALYSE_P;2017;460006398;310000633;N4100;;0;0.17;;
DIALYSE_P;2017;460006398;310000633;NAUT;;0;0.7;;
DIALYSE_P;2017;460006398;310000633;NCINF;;10;1.19;;
DIALYSE_P;2017;460786346;310000633;M1110;;0;0.1;1;1
DIALYSE_P;2017;460786346;310000633;N4100;;0;0.17;;
DIALYSE_P;2017;460786346;310000633;NAUT;;0;0.7;;
DIALYSE_P;2017;460786346;310000633;NCINF;;0;1.36;;
DIALYSE_P;2017;460786353;310000633;M1110;;0;0.1;1;1
DIALYSE_P;2017;460786353;310000633;N4100;;0;0.17;;
DIALYSE_P;2017;460786353;310000633;NAUT;;0;0.7;;
DIALYSE_P;2017;460786353;310000633;NCINF;;0;0.89;;
DIALYSE_P;2017;460786478;310000633;M1110;;0;0.1;1;1
DIALYSE_P;2017;460786478;310000633;N4100;;0;0.17;;
DIALYSE_P;2017;460786478;310000633;NAUT;;0;0.7;;
DIALYSE_P;2017;460786478;310000633;NCINF;;0;1;;
DIALYSE_P;2017;470000423;470016171;M1110;0;4;2.32;0;1
DIALYSE_P;2017;470000423;470016171;N2500;11;10;20.61;;
DIALYSE_P;2017;470000423;470016171;NAUT;1;5;4.28;;
DIALYSE_P;2017;470000423;470016171;NCINF;17;8;23.22;;
DIALYSE_P;2017;470001868;330000266;NCINF;;0;2.78;;
DIALYSE_P;2017;470002262;330000266;NCINF;;28;2.83;;
DIALYSE_P;2017;470002320;330000266;NCINF;;0;1.94;;
DIALYSE_P;2017;470002346;330000266;NCINF;;0;1.05;;
DIALYSE_P;2017;470002361;330000266;NCINF;;0;2.6;;
DIALYSE_P;2017;470002387;330000266;NCINF;;0;1.72;;
DIALYSE_P;2017;470002403;330000266;NCINF;;0;2.61;;
DIALYSE_P;2017;470002411;330000266;NCINF;;0;1.27;;
DIALYSE_P;2017;470013558;330000266;NCINF;;0;1.54;;
DIALYSE_P;2017;480001403;340000264;M1110;;1;0.55;0;1
DIALYSE_P;2017;480001403;340000264;N4100;;4;0.45;;
DIALYSE_P;2017;480001403;340000264;NAUT;;5;0.65;;
DIALYSE_P;2017;480001403;340000264;NCINF;;18;4.56;;
DIALYSE_P;2017;480001783;340000264;M1110;;1;0.58;0;0
DIALYSE_P;2017;480001783;340000264;N4100;;6;0.84;;
DIALYSE_P;2017;480001783;340000264;NAUT;;2;0.88;;
DIALYSE_P;2017;480001783;340000264;NCINF;;18;10.09;;
DIALYSE_P;2017;490000049;490000031;M1110;0;2;1.1;0;1
DIALYSE_P;2017;490000049;490000031;N2500;6;3;7.42;;
DIALYSE_P;2017;490000049;490000031;NAUT;2;0;2.18;;
DIALYSE_P;2017;490000049;490000031;NCINF;11;6;15.67;;
DIALYSE_P;2017;490000635;490000676;M1110;3;;2.3;0;1
DIALYSE_P;2017;490000635;490000676;N2500;3;3;4.81;;
DIALYSE_P;2017;490000635;490000676;NAUT;1;;1;;
DIALYSE_P;2017;490000635;490000676;NCINF;10;8;14.73;;
DIALYSE_P;2017;490007499;440002590;M1110;4;2;4.8;0;0
DIALYSE_P;2017;490007499;440002590;N2500;7;11;15.29;;
DIALYSE_P;2017;490007499;440002590;NAUT;1;7;5.3;;
DIALYSE_P;2017;490007499;440002590;NCINF;14;29;37.24;;
DIALYSE_P;2017;490008224;440002590;M1110;;3;0.3;0;0
DIALYSE_P;2017;490008224;440002590;NCINF;;9;0.1;;
DIALYSE_P;2017;490009008;440002590;M1110;;2;0.93;0;0
DIALYSE_P;2017;490009008;440002590;N2500;3;4;5.41;;
DIALYSE_P;2017;490009008;440002590;NAUT;1;2;1.25;;
DIALYSE_P;2017;490009008;440002590;NCINF;8;8;13.6;;
DIALYSE_P;2017;490011350;440002590;M1110;;1;0.1;0;0
DIALYSE_P;2017;490011350;440002590;NCINF;;6;0.17;;
DIALYSE_P;2017;490016235;440002590;M1110;;1;0.1;0;0
DIALYSE_P;2017;490016235;440002590;NCINF;;6;0.17;;
DIALYSE_P;2017;490017613;440002590;M1110;;1;0.1;0;0
DIALYSE_P;2017;490017613;440002590;NCINF;;8;4.89;;
DIALYSE_P;2017;490537818;490011384;M1110;4;;3.75;1;1
DIALYSE_P;2017;490537818;490011384;N2500;8;1;8.8;;
DIALYSE_P;2017;490537818;490011384;N4100;3;1;3.68;;
DIALYSE_P;2017;490537818;490011384;NAUT;11;4;13.16;;
DIALYSE_P;2017;490537818;490011384;NCINF;24;6;26.71;;
DIALYSE_P;2017;500000187;500000013;M1110;6;0;3.8;0;1
DIALYSE_P;2017;500000187;500000013;N2500;14;4;16.44;;
DIALYSE_P;2017;500000187;500000013;NAUT;2;4;4.61;;
DIALYSE_P;2017;500000187;500000013;NCINF;24;4;27.64;;
DIALYSE_P;2017;500000450;500000112;M1110;2;1;2.66;0;1
DIALYSE_P;2017;500000450;500000112;N2500;2;5;6;;
DIALYSE_P;2017;500000450;500000112;NAUT;3;;2.65;;
DIALYSE_P;2017;500000450;500000112;NCINF;13;3;16.08;;
DIALYSE_P;2017;500021316;350000626;M1110;2;2;2.14;0;0
DIALYSE_P;2017;500021316;350000626;N4100;;;0.32;;
DIALYSE_P;2017;500021316;350000626;NAUT;1;1;4.03;;
DIALYSE_P;2017;500021316;350000626;NCINF;6;12;15.76;;
DIALYSE_P;2017;500021373;140000852;M1110;;1;0.08;0;0
DIALYSE_P;2017;500021373;140000852;NCINF;;5;1.75;;
DIALYSE_P;2017;500021381;140000852;M1110;;2;0.07;0;0
DIALYSE_P;2017;500021381;140000852;NCINF;;2;1.45;;
DIALYSE_P;2017;500021399;140000852;M1110;;2;0.07;0;0
DIALYSE_P;2017;500021399;140000852;NCINF;;3;2.17;;
DIALYSE_P;2017;500021415;140000852;M1110;0;1;0.08;0;0
DIALYSE_P;2017;500021415;140000852;NCINF;;4;2.27;;
DIALYSE_P;2017;510002470;510000029;M1110;1;0;0.1;1;1
DIALYSE_P;2017;510004302;510000029;M1110;15;1;11;1;1
DIALYSE_P;2017;510004302;510000029;N2500;1;0;1;;
DIALYSE_P;2017;510004302;510000029;NAUT;9;1;8.2;;
DIALYSE_P;2017;510004302;510000029;NCINF;27;24;44.14;;
DIALYSE_P;2017;510009491;510000953;M1110;;3;1.98;0;0
DIALYSE_P;2017;510009491;510000953;N4100;3;;3;;
DIALYSE_P;2017;510009491;510000953;NAUT;12;2;13;;
DIALYSE_P;2017;510009491;510000953;NCINF;25;2;26;;
DIALYSE_P;2017;510010184;510000953;M1110;;0;0.05;0;0
DIALYSE_P;2017;510010184;510000953;NCINF;1;;1;;
DIALYSE_P;2017;510010754;510000953;M1110;;0;0.33;0;0
DIALYSE_P;2017;510010754;510000953;NCINF;4;1;4.8;;
DIALYSE_P;2017;510011463;510000953;M1110;;0;0.5;0;0
DIALYSE_P;2017;510011463;510000953;NCINF;1;;1;;
DIALYSE_P;2017;520000753;510000953;M1110;;0;0.06;0;0
DIALYSE_P;2017;520000753;510000953;NCINF;2;;2;;
DIALYSE_P;2017;520003161;510000953;M1110;;0;0.14;0;0
DIALYSE_P;2017;520003161;510000953;NCINF;1;;1;;
DIALYSE_P;2017;520004052;510000953;M1110;;0;0.53;0;0
DIALYSE_P;2017;520004052;510000953;NCINF;5;;5;;
DIALYSE_P;2017;520780214;520000118;M1110;2;1;2.5;0;0
DIALYSE_P;2017;520780214;520000118;N2500;7;1;7.8;;
DIALYSE_P;2017;520780214;520000118;NAUT;1;;1;;
DIALYSE_P;2017;520780214;520000118;NCINF;21;;21;;
DIALYSE_P;2017;530000264;530000371;M1110;;5;1.4;0;1
DIALYSE_P;2017;530000264;530000371;N2500;4;5;8.06;;
DIALYSE_P;2017;530000264;530000371;NAUT;;1;0.02;;
DIALYSE_P;2017;530000264;530000371;NCINF;10;5;14.23;;
DIALYSE_P;2017;530002898;440002590;M1110;2;1;2.64;0;0
DIALYSE_P;2017;530002898;440002590;N2500;4;4;6.47;;
DIALYSE_P;2017;530002898;440002590;NAUT;1;2;1.43;;
DIALYSE_P;2017;530002898;440002590;NCINF;14;14;21.38;;
DIALYSE_P;2017;530006188;440002590;M1110;;1;0.1;0;0
DIALYSE_P;2017;530006188;440002590;NCINF;;3;1.3;;
DIALYSE_P;2017;530008119;490011384;M1110;0;;0.25;0;0
DIALYSE_P;2017;530008119;490011384;N2500;1;;1;;
DIALYSE_P;2017;530008119;490011384;NCINF;3;;2;;
DIALYSE_P;2017;530008788;440002590;M1110;;1;0.1;0;0
DIALYSE_P;2017;530008788;440002590;NCINF;;3;1.35;;
DIALYSE_P;2017;540000361;540003928;M1110;;3;;0;1
DIALYSE_P;2017;540000361;540003928;N4100;1;;0.15;;
DIALYSE_P;2017;540000361;540003928;NAUT;3;;1.05;;
DIALYSE_P;2017;540000361;540003928;NCINF;2;2;2.55;;
DIALYSE_P;2017;540000478;540003449;M1110;3;;3;;
DIALYSE_P;2017;540000478;540003449;N2500;7;;7;;
DIALYSE_P;2017;540000478;540003449;NAUT;3;;3;;
DIALYSE_P;2017;540000478;540003449;NCINF;23;2;22.25;;
DIALYSE_P;2017;540000486;540000932;M1110;;2;1;0;0
DIALYSE_P;2017;540000486;540000932;N2500;7;;7.67;;
DIALYSE_P;2017;540000486;540000932;NCINF;37;5;32.77;;
DIALYSE_P;2017;540000981;540001112;M1110;6;1;6.8;0;0
DIALYSE_P;2017;540000981;540001112;N2500;5;;5;;
DIALYSE_P;2017;540000981;540001112;N4100;4;;4;;
DIALYSE_P;2017;540000981;540001112;NAUT;5;2;5.32;;
DIALYSE_P;2017;540000981;540001112;NCINF;27;3;28.65;;
DIALYSE_P;2017;540001096;570010181;N2500;1;;1;;
DIALYSE_P;2017;540001096;570010181;N4100;3;;3;;
DIALYSE_P;2017;540001096;570010181;NCINF;8;4;11.1;;
DIALYSE_P;2017;540002698;540023264;M1110;;13;3.94;0;1
DIALYSE_P;2017;540002698;540023264;N2500;5;2;5.66;;
DIALYSE_P;2017;540002698;540023264;N4100;1;;1;;
DIALYSE_P;2017;540002698;540023264;NAUT;9;1;10.08;;
DIALYSE_P;2017;540002698;540023264;NCINF;24;11;31.39;;
DIALYSE_P;2017;540008380;540001112;M1110;;3;0.7;0;0
DIALYSE_P;2017;540008380;540001112;N2500;4;;4;;
DIALYSE_P;2017;540008380;540001112;NAUT;6;1;6.16;;
DIALYSE_P;2017;540008380;540001112;NCINF;17;3;19.4;;
DIALYSE_P;2017;550000012;550006795;M1110;2;1;2.21;0;1
DIALYSE_P;2017;550000012;550006795;N2500;5;;5;;
DIALYSE_P;2017;550000012;550006795;NAUT;3;;2;;
DIALYSE_P;2017;550000012;550006795;NCINF;24;7;27.73;;
DIALYSE_P;2017;550002885;540001112;M1110;;2;0.22;0;0
DIALYSE_P;2017;550002885;540001112;N2500;1;0;1;;
DIALYSE_P;2017;550002885;540001112;NCINF;1;1;1.64;;
DIALYSE_P;2017;550005219;540001112;M1110;;1;0.1;0;0
DIALYSE_P;2017;550005219;540001112;N2500;;2;1.54;;
DIALYSE_P;2017;550005219;540001112;NCINF;1;2;2.54;;
DIALYSE_P;2017;560000127;560023210;M1110;2;2;1.7;0;1
DIALYSE_P;2017;560000127;560023210;N2500;10;0;10.88;;
DIALYSE_P;2017;560000127;560023210;NAUT;7;1;7.89;;
DIALYSE_P;2017;560000127;560023210;NCINF;17;1;16.82;;
DIALYSE_P;2017;560000135;560005746;M1110;3;;1.23;0;1
DIALYSE_P;2017;560000135;560005746;N2500;5;2;6.89;;
DIALYSE_P;2017;560000135;560005746;NAUT;1;;0.05;;
DIALYSE_P;2017;560000135;560005746;NCINF;8;1;10.15;;
DIALYSE_P;2017;560000143;560014748;M1110;3;;1.3;0;1
DIALYSE_P;2017;560000143;560014748;N2500;7;;6.26;;
DIALYSE_P;2017;560000143;560014748;NAUT;2;;1.34;;
DIALYSE_P;2017;560000143;560014748;NCINF;14;4;13.83;;
DIALYSE_P;2017;560004004;350000626;M1110;;;1.08;0;0
DIALYSE_P;2017;560004004;350000626;N4100;;;0.23;;
DIALYSE_P;2017;560004004;350000626;NAUT;;;3.06;;
DIALYSE_P;2017;560004004;350000626;NCINF;;;6.24;;
DIALYSE_P;2017;560006348;350000626;M1110;;;0.71;0;0
DIALYSE_P;2017;560006348;350000626;N4100;;;0.23;;
DIALYSE_P;2017;560006348;350000626;NAUT;;;2.1;;
DIALYSE_P;2017;560006348;350000626;NCINF;;;4.99;;
DIALYSE_P;2017;560009490;440002590;M1110;;1;0.1;0;0
DIALYSE_P;2017;560009490;440002590;NCINF;;2;0.1;;
DIALYSE_P;2017;560009508;440002590;M1110;;1;0.1;0;0
DIALYSE_P;2017;560009508;440002590;NCINF;;3;0.4;;
DIALYSE_P;2017;560009524;440002590;M1110;;1;0.1;0;0
DIALYSE_P;2017;560009524;440002590;NCINF;1;10;4.96;;
DIALYSE_P;2017;560014078;440002590;M1110;;1;0.1;0;0
DIALYSE_P;2017;560014078;440002590;NCINF;;2;0.1;;
DIALYSE_P;2017;560014128;440002590;M1110;;1;0.1;0;0
DIALYSE_P;2017;560014128;440002590;NCINF;;2;0.1;;
DIALYSE_P;2017;560023152;440002590;M1110;2;2;3.39;0;0
DIALYSE_P;2017;560023152;440002590;N2500;6;5;9.34;;
DIALYSE_P;2017;560023152;440002590;NAUT;1;5;4.47;;
DIALYSE_P;2017;560023152;440002590;NCINF;17;6;20.3;;
DIALYSE_P;2017;560023848;350000626;M1110;3;1;1.91;0;0
DIALYSE_P;2017;560023848;350000626;N4100;2;;0.53;;
DIALYSE_P;2017;560023848;350000626;NAUT;5;10;4.92;;
DIALYSE_P;2017;560023848;350000626;NCINF;1;31;11.91;;
DIALYSE_P;2017;570000216;570010181;M1110;1;6;1.6;0;1
DIALYSE_P;2017;570000216;570010181;N2500;7;1;7.61;;
DIALYSE_P;2017;570000216;570010181;N4100;0;2;1;;
DIALYSE_P;2017;570000216;570010181;NAUT;1;3;2.1;;
DIALYSE_P;2017;570000216;570010181;NCINF;18;1;17.42;;
DIALYSE_P;2017;570000349;570005165;M1110;4;1;1.63;0;1
DIALYSE_P;2017;570000349;570005165;N2500;7;3;6.06;;
DIALYSE_P;2017;570000349;570005165;NAUT;;2;1.35;;
DIALYSE_P;2017;570000349;570005165;NCINF;24;6;29.09;;
DIALYSE_P;2017;570003905;540001112;M1110;;1;0.1;0;0
DIALYSE_P;2017;570003905;540001112;NCINF;9;3;10.81;;
DIALYSE_P;2017;570004002;570013797;NCINF;3;2;4.74;;
DIALYSE_P;2017;570010082;570013797;M1110;;8;2;0;0
DIALYSE_P;2017;570010082;570013797;N2500;1;;1.02;;
DIALYSE_P;2017;570010082;570013797;N4100;;8;5.65;;
DIALYSE_P;2017;570010082;570013797;NAUT;1;5;2.39;;
DIALYSE_P;2017;570010082;570013797;NCINF;52;4;50.41;;
DIALYSE_P;2017;570011635;540001112;M1110;;1;0.2;0;0
DIALYSE_P;2017;570011635;540001112;N2500;1;;1;;
DIALYSE_P;2017;570011635;540001112;NCINF;4;2;5.57;;
DIALYSE_P;2017;570022830;540001112;M1110;;1;0.02;0;0
DIALYSE_P;2017;570022830;540001112;NCINF;;1;0.6;;
DIALYSE_P;2017;570026252;570023630;M1110;;8;5.73;0;1
DIALYSE_P;2017;570026252;570023630;N2500;20;4;19.91;;
DIALYSE_P;2017;570026252;570023630;N4100;;5;1.7;;
DIALYSE_P;2017;570026252;570023630;NAUT;7;2;5.74;;
DIALYSE_P;2017;570026252;570023630;NCINF;36;9;41.39;;
DIALYSE_P;2017;570026682;570005165;M1110;3;0;0.77;0;1
DIALYSE_P;2017;570026682;570005165;N2500;1;5;4.48;;
DIALYSE_P;2017;570026682;570005165;NCINF;13;5;16.44;;
DIALYSE_P;2017;570027029;540001112;M1110;;1;0.1;0;0
DIALYSE_P;2017;570027029;540001112;NCINF;5;;5;;
DIALYSE_P;2017;570027045;570013797;NCINF;5;0;4.91;;
DIALYSE_P;2017;580004588;630000990;M1110;;3;1.19;0;0
DIALYSE_P;2017;580004588;630000990;N2500;;;0.27;;
DIALYSE_P;2017;580004588;630000990;NAUT;;2;0.4;;
DIALYSE_P;2017;580004588;630000990;NCINF;8;4;11.27;;
DIALYSE_P;2017;580004638;630000990;M1110;;1;0.1;0;0
DIALYSE_P;2017;580004638;630000990;NCINF;;5;1.6;;
DIALYSE_P;2017;580972693;580780039;M1110;;4;1.64;0;1
DIALYSE_P;2017;580972693;580780039;NAUT;;1;0.18;;
DIALYSE_P;2017;580972693;580780039;NCINF;22;18;34.54;;
DIALYSE_P;2017;590000337;590781415;M1110;2;3;3.45;0;1
DIALYSE_P;2017;590000337;590781415;N2500;7;3;10.22;;
DIALYSE_P;2017;590000337;590781415;NAUT;5;3;7.88;;
DIALYSE_P;2017;590000337;590781415;NCINF;24;5;25.69;;
DIALYSE_P;2017;590000428;590781605;M1110;4;;4;0;1
DIALYSE_P;2017;590000428;590781605;N2500;1;;1;;
DIALYSE_P;2017;590000428;590781605;NAUT;1;;1;;
DIALYSE_P;2017;590000428;590781605;NCINF;14;5;18.37;;
DIALYSE_P;2017;590000469;590781662;M1110;2;;2;0;1
DIALYSE_P;2017;590000469;590781662;N2500;2;;2;;
DIALYSE_P;2017;590000469;590781662;N4100;;;0.6;;
DIALYSE_P;2017;590000469;590781662;NAUT;2;;2;;
DIALYSE_P;2017;590000469;590781662;NCINF;7;1;7.5;;
DIALYSE_P;2017;590000535;590781803;M1110;;5;1.2;0;1
DIALYSE_P;2017;590000535;590781803;N2500;4;1;4.8;;
DIALYSE_P;2017;590000535;590781803;NAUT;4;0;1.54;;
DIALYSE_P;2017;590000535;590781803;NCINF;10;1;9.98;;
DIALYSE_P;2017;590000618;590782215;M1110;4;1;3.46;;1
