;ALAME;MAHMOUD;;;;;8000;CHARLEVILLE MEZIERES;;56;;;c2;;;;;;40;42;;;;;;;;;;;;
;CHATELIER;PHILIPPE;;;;;6100;NICE;;56;;;c2;;;;;44;;;;;;;;;;;;;;
;COLOMBAIN JEAN;BERNARD;;;;;8000;CHARLEVILLE MEZIERES;;56;;;c2;;;;;;35;45;;;;;;;;;;;;
;MARTINI;PIERRE;;;;;6000;NICE;;56;;;c2;;;;;;50;60;;;;;;;;;;;;
;BEER GABEL;ARIEL;;;;;10000;TROYES;;56;;;c1;;;;;28;;;;;;;;;;;;;;
;CARCASSONNE;MICHEL;;;;;11100;NARBONNE;;56;;;c2;;;;;40;;;;;;;;;;;;;;
;TIMSIT;ELIE;;;;;8000;CHARLEVILLE MEZIERES;;56;;;c1;;;;;;45;50;;;;;;;;;;;;
;LHENRY;ERIC;;;;;77160;PROVINS;;56;;;c2;;;;;;40;45;;;;;;;;;;;;
;FLUIERARU;RAMONA;;;;;11100;NARBONNE;;56;;;c2;;;;;;23;40;;;;;;;;;;;;
;GALICHET;ERIC;;;;;8000;CHARLEVILLE MEZIERES;;56;;;c1;;;;;28;;;;;;;;;;;;;;
;AMAR JEAN;PAUL;;;;;6400;CANNES;;56;;;c2;;;;;;;;;;;;;;;;;;;
;VAUTHIER;MICHEL;;;;;10000;TROYES;;56;;;c1;;;;;28;;;;;;;;;;;;;;
;FABRE;PHILIPPE;;;;;11400;CASTELNDAUDARY;;56;;;c1;;;;;28;;;;;;;;;;;;;;
;ARNOUX;BERTRAND;;;;;8000;CHARLEVILLE MEZIERES;;56;;;c2;;;;;;45;50;;;;;;;;;;;;
;COULAUX;FRANCOISE;;;;;6000;NICE;;56;;;c1;;;;;28;;;;;;;;;;;;;;
;SUBIROS JOTTEREAU MARY;CHRSITINE;;;;;11400;CASTELNAUDARY;;56;;;c1;;;;;28;;;;;;;;;;;;;;
;DARDE GEORGES;ANDRE;;;;;12000;RODEZ;;56;;;c1;;;;;28;;;;;;;;;;;;;;
;CHADOUTAUD MAS;EMMANUELLE;;;;;6600;ANTIBES;;56;;;c2;;;;;;40;55;;;;;;;;;;;;
;CAYLA BEL;ANNE;;;;;12000;RODEZ;;56;;;c1;;;;;28;;;;;;;;;;;;;;
;BUESSINGER;MICHELE;;;;;12200;VILLEFRANCHE DE ROUERGUE;;56;;;c1;;;;;28;;;;;;;;;;;;;;
;CONTE;MATTHIEU;;;;;6250;MOUGINS;;56;;;c2;;;;;50;;;;;;;;;;;;;;
;HECQUET HAMANT;VERONIQUE;;;;;10300;STE SAVINE;;56;;;c1;;;;;28;;;;;;;;;;;;;;
;EUPHERTE;LAURENT;;;;;11890;CARCASSONNE;;56;;;c2;;;;;;;;;;;;;;;;;;;
;DUCROS;BERNARD;;;;;11000;CARCASSONNE;;56;;;c2;;;;;;35;40;;;;;;;;;;;;
;HADAD;MICHEL;;;;;6000;NICE;;56;;;c2;;;;;;28;50;;;;;;;;;;;;
;TABARE;ERIC;;;;;10000;TROYES;;56;;;c1;;;;;28;;;;;;;;;;;;;;
;BRESDIN;YVAN;;;;;12100;MILLAU;;56;;;c1;;;;;28;;;;;;;;;;;;;;
;GAZAGNE;CHRISTOPHE;;;;;11100;NARBONNE;;56;;;c2;;;;;;35;40;;;;;;;;;;;;
;GRANDON;MICHEL;;;;;6000;NICE;;56;;;c2;;;;;50;;;;;;;;;;;;;;
;BORDERIE COURONNE MARIE;CHANTAL;;;;;12200;VILLEFRANCHE DE ROUERGUE;;56;;;c1;;;;;28;;;;;;;;;;;;;;
;LAVERDURE;GERY;;;;;11000;CARCASSONNE;;56;;;c2;;;;;40;;;;;;;;;;;;;;
;D AMALRIC;OLIVIER;;;;;13012;MARSEILLE;;56;;;c1;;;;;28;;;;;;;;;;;;;;
;PARIENTE ANNE;MARIE;;;;;6340;LA TRINITE;;56;;;c1;;;;;28;;;;;;;;;;;;;;
;FAU;DENIS;;;;;12000;RODEZ;;56;;;c1;;;;;28;;;;;;;;;;;;;;
;MARGERAND;HUGUES;;;;;10200;BAR SUR AUBE;;56;;;c1;;;;;28;;;;;;;;;;;;;;
;BIJAOUI;SAMUEL;;;;;6800;CAGNES SUR MER;;56;;;c2;;;;;;23;60;;;;;;;;;;;;
;CIEZKI LE ROUX;SYLVIE;;;;;11000;CARCASSONNE;;56;;;c1;;;;;28;;;;;;;;;;;;;;
;BROCHIER VANGHELUWE;ODILE;;;;;10000;TROYES;;56;;;c1;;;;;28;;;;;;;;;;;;;;
;BEZOMBES JEAN;MICHEL;;;;;11000;CARCASSONNE;;56;;;c2;;;;;35;;;;;;;;;;;;;;
;PLAISANT PROUST;DOMINIQUE;;;;;13008;MARSEILLE;;56;;;c2;;;;;;45;60;;;;;;;;;;;;
;ESTACHY;GERARD;;;;;6400;CANNES;;56;;;c2;;;;;;;;;;;;;;;;;;;
;DE BENOIST DE LA PRU;ALINE;;;;;11000;CARCASSONNE;;56;;;c2;;;;;;;;;;;;;;;;;;;
;CADINOUCHE;STEPHANE;;;;;12400;ST AFFRIQUE;;56;;;c1;;;;;28;;;;;;;;;;;;;;
;REDOUTE;BRIGITTE;;;;;10000;TROYES;;56;;;c1;;;;;28;;;;;;;;;;;;;;
;KORCHIA;FABRICE;;;;;13012;MARSEILLE;;56;;;c2;;;;;;25;45;;;;;;;;;;;;
;CARRE IBBA;MICHELE;;;;;6210;MANDELIEU LA NAPOULE;;56;;;c2;;;;;;23;50;;;;;;;;;;;;
;VITIELLO MAUREL;PHILIPPE;;;;;12000;RODEZ;;56;;;c1;;;;;28;;;;;;;;;;;;;;
;DULBECCO;SIMONE;;;;;11108;NARBONNE CEDEX;;56;;;c1;;;;;28;;;;;;;;;;;;;;
;REVELAT FORET;CATHERINE;;;;;6300;NICE;;56;;;c1;;;;;28;;;;;;;;;;;;;;
;SALVIGNOL;JEAN;;;;;11400;CASTELNAUDARY;;56;;;c2;;;;;;35;45;;;;;;;;;;;;
;REBOLLO;OLIVIER;;;;;12400;ST AFFRIQUE;;56;;;c2;;;;;;23;40;;;;;;;;;;;;
;MARCHETTI JEAN;DOMINIQUE;;;;;6300;NICE;;56;;;c1;;;;;28;;;;;;;;;;;;;;
;MAILLARD;PATRICK;;;;;11000;CARCASSONNE;;56;;;c2;;;;;;23;35;;;;;;;;;;;;
;BERTRAND GROUSSET;CHRISTINE;;;;;6400;CANNES;;56;;;c1;;;;;;;;;;;;;;;;;;;
;COCORDANO;CORINNE;;;;;13300;SALON DE PROVENCE;;56;;;c1;;;;;28;;;;;;;;;;;;;;
;BEYLERIAN;FRANCOISE;;;;;11200;LEZIGNAN CORBIERES;;56;;;c1;;;;;28;;;;;;;;;;;;;;
;LEBRERE JEAN;PHILIPPE;;;;;6240;BEAUSOLEIL;;56;;;c2;;;;;40;;;;;;;;;;;;;;
;HOUILLON;ANNIE;;;;;13200;ARLES;;56;;;c2;;;;;45;;;;;;;;;;;;;;
;IBBA GUY;BERNARD;;;;;6210;MANDELIEU LA NAPOULE;;56;;;c2;;;;;;23;50;;;;;;;;;;;;
