Année;Nom IRIS;Code IRIS;Type IRIS;Nom commune;Code commune;Nom EPCI;Code EPCI;Type EPCI;Nom département;Code département;Nom région;Code région;Domaine de tension;Nb sites Photovoltaïque Enedis;Energie produite annuelle Photovoltaïque Enedis (MWh);Nb sites Eolien Enedis;Energie produite annuelle Eolien Enedis (MWh);Nb sites Hydraulique Enedis;Energie produite annuelle Hydraulique Enedis (MWh);Nb sites Bio Energie Enedis;Energie produite annuelle Bio Energie Enedis (MWh);Nb sites Cogénération Enedis;Energie produite annuelle Cogénération Enedis (MWh);Nb sites Autres filières Enedis;Energie produite annuelle Autres filières Enedis (MWh);Geo Shape;centroid
2020;Sainte-Élisabeth;061570105;H;Vence;06157;Métropole Nice Côte d'Azur;200030195;ME;ALPES MARITIMES;06;PROVENCE ALPES COTE D AZUR;93;BT <= 36 kVA;45;117.78840277209747;0;0.0;0;0.0;0;0.0;;;0;0.0;"{""coordinates"": [[[7.115021581, 43.7225522268], [7.115072113, 43.7225638312], [7.1154579356, 43.7225213021], [7.1161051021, 43.7223120982], [7.1164959105, 43.7222180161], [7.1175494776, 43.7219934232], [7.1193448666, 43.7217357741], [7.1208432315, 43.7215461146], [7.1219424851, 43.7210678999], [7.123637278, 43.7186307108], [7.1244585233, 43.7174421568], [7.1241412802, 43.716134579], [7.1235779799, 43.7152737964], [7.1228889059, 43.7153999366], [7.1220770478, 43.7155289236], [7.1212724993, 43.7156387052], [7.1166938574, 43.7155237594], [7.116479149, 43.7155093592], [7.1164039095, 43.715499592], [7.1163528017, 43.7154799008], [7.1163022864, 43.7154511767], [7.116261176, 43.715397768], [7.1162524065, 43.7153449375], [7.1162638474, 43.7152967484], [7.1160665807, 43.7127443118], [7.1156941183, 43.7126953331], [7.1142327833, 43.7123775858], [7.114026588, 43.712325916], [7.1132072236, 43.7120217145], [7.1130635007, 43.7119577687], [7.1131838782, 43.7118351782], [7.1132837184, 43.7118070738], [7.1134904625, 43.7118145725], [7.1168995527, 43.7121667447], [7.1203152762, 43.7119202579], [7.1214024961, 43.7111136145], [7.1220027522, 43.7099965309], [7.1219194645, 43.7098059601], [7.1219016849, 43.7096453447], [7.121900547, 43.7095778085], [7.121934048, 43.7094738182], [7.1225084244, 43.7087393106], [7.1226556567, 43.7085760444], [7.1227364785, 43.7084909843], [7.1227982481, 43.7084345792], [7.1228404479, 43.7083996403], [7.1230149047, 43.7082867017], [7.1234332506, 43.7080590921], [7.1245326547, 43.7074812722], [7.1263565889, 43.7066894327], [7.1270679719, 43.706426360500004], [7.1275377803, 43.706223813], [7.1300490429, 43.7045164734], [7.1303175535, 43.7042098267], [7.1304568077, 43.7040225235], [7.1314781142, 43.7006980149], [7.1324216419, 43.6972611202], [7.1338265923, 43.6954605661], [7.1353412437, 43.6946812225], [7.1385030371, 43.6933636395], [7.1394232855, 43.6929823756], [7.140744163, 43.6924788456], [7.143301681, 43.6916299277], [7.1435646057, 43.6916253139], [7.1436823708, 43.6916911083], [7.1432814622, 43.6925687016], [7.142417266, 43.6933423027], [7.1416222282, 43.6939735977], [7.1410001276, 43.6947812154], [7.1402108682, 43.6961367317], [7.1400842293, 43.6968669076], [7.1402642791, 43.698059815], [7.1410450226, 43.6995902735], [7.1417717449, 43.7005195246], [7.1417928594, 43.7005538619], [7.1417028002, 43.700751021], [7.1408715018, 43.7038954085], [7.1427220589000004, 43.7054040451], [7.142342818, 43.7077923553], [7.1424430838, 43.7099497511], [7.1425413377, 43.7130745271], [7.1422353134, 43.7136520559], [7.1422185402, 43.7137464062], [7.1422198175, 43.713901342], [7.1424425899, 43.7140442376], [7.1425855701, 43.7140973615], [7.142925979, 43.7141835134], [7.1430184298, 43.7142250454], [7.1430848619, 43.7142846889], [7.1431725992, 43.7144498473], [7.1431712819, 43.7145345984], [7.1431314296, 43.7146190152], [7.1427732566, 43.715094008], [7.1426007612, 43.7152852981], [7.1425345628, 43.7153833332], [7.1424967257, 43.7154956063], [7.1425148279, 43.7156426929], [7.1425117446, 43.7157545435], [7.1420908605, 43.7160670258], [7.1415461493, 43.7163680022], [7.141023314, 43.7164735111], [7.1398703693, 43.7164038653], [7.139538743, 43.7163705324], [7.1374920962, 43.7165132832], [7.1354595873, 43.7169978641], [7.1352046133, 43.7170625234], [7.1347839808, 43.717241608], [7.1301134222, 43.7176803657], [7.1277703053, 43.7204004259], [7.1269749632, 43.7220252687], [7.1257903277, 43.7242654333], [7.1257821725, 43.7242729512], [7.1256038666, 43.7244364995], [7.1254570952, 43.7245204588], [7.1253079341, 43.7245540486], [7.124270751, 43.7247132182], [7.1229524881, 43.7248686142], [7.1207133142, 43.7246716489], [7.1192400835, 43.7243875184], [7.1178480953, 43.7240969143], [7.115507547, 43.72417828], [7.1152557297, 43.7242184427], [7.1145537777, 43.7243486175], [7.1136632617, 43.7245174556], [7.1134603483, 43.7245638743], [7.1132902676, 43.7245658002], [7.1129454199, 43.7245563125], [7.1127615622, 43.7244875746], [7.1127698073, 43.7244467151], [7.1133282059, 43.7241084287], [7.1147133988, 43.7232781006], [7.1150650867, 43.722638885], [7.115021581, 43.7225522268]]], ""type"": ""Polygon""}";43.709869424,7.131628031
2020;Carlone;060882101;H;Nice;06088;Métropole Nice Côte d'Azur;200030195;ME;ALPES MARITIMES;06;PROVENCE ALPES COTE D AZUR;93;BT <= 36 kVA;;;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;"{""coordinates"": [[[[7.2388263361, 43.6939064761], [7.2384698025, 43.6936031823], [7.2383985156, 43.6935293664], [7.2368422072, 43.6918824102], [7.2374248033, 43.6902908606], [7.238882967, 43.6896401792], [7.2393288752, 43.6898426642], [7.2396488548, 43.6896526659], [7.239700583, 43.6895965816], [7.2397192375, 43.6895634139], [7.2397232184, 43.6895668631], [7.2398614865, 43.6896732091], [7.2399562307, 43.6897452079], [7.2405391207, 43.6901874495], [7.2431855725, 43.6921991172], [7.2439129126, 43.6928636894], [7.2436652941, 43.6935942522], [7.2437091567, 43.6936330906], [7.2436780926, 43.6936496222], [7.2435085899, 43.6937085033], [7.2424220522, 43.6937103566], [7.2418084512, 43.693709067], [7.2413910795, 43.6936911077], [7.2404169791, 43.6935678044], [7.2388635269, 43.6938888059], [7.2388263361, 43.6939064761]]], [[[7.2447868151, 43.6932603088], [7.2446867161, 43.6933507247], [7.2446163528, 43.6934904424], [7.2445856109, 43.6935448088], [7.244446863, 43.693515983], [7.2442937493, 43.693511147], [7.244160543, 43.6935235561], [7.2438248779, 43.6935690995], [7.2437091567, 43.6936330906], [7.2438446325, 43.6934502815], [7.2438756416, 43.6933995093], [7.2440114336, 43.6931707304], [7.2440837828, 43.6930494086], [7.2441545074, 43.6929313042], [7.2443553945, 43.6929356269], [7.2447855101, 43.6932594586], [7.2447868151, 43.6932603088]]]], ""type"": ""MultiPolygon""}";43.69200545,7.240157156
2020;Bocca Centre;060290125;H;Cannes;06029;CA Cannes Pays de Lérins;200039915;CA;ALPES MARITIMES;06;PROVENCE ALPES COTE D AZUR;93;BT <= 36 kVA;;;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;"{""coordinates"": [[[6.9774574361, 43.5469469224], [6.977874757, 43.5470532363], [6.9788208165, 43.5472293411], [6.9795994479, 43.5473485196], [6.9804524242, 43.5474681175], [6.9811054853000005, 43.5475445975], [6.9814205453, 43.547587085800004], [6.9813262812, 43.5475851406], [6.9811819304, 43.5477449392], [6.9810080141, 43.5479427585], [6.9794063756, 43.549851028], [6.9789681457, 43.5504616824], [6.9781765427, 43.5515852815], [6.9780063473, 43.5517924186], [6.9776955846, 43.5520623661], [6.9772970667, 43.5523886819], [6.9770499849, 43.5525409803], [6.9767945245, 43.5526260195], [6.9765684466, 43.5526703424], [6.9763012852, 43.5527116665], [6.9762684277, 43.5526128736], [6.976231867, 43.5524070123], [6.9743698545, 43.5508346292], [6.9721612364, 43.5496805601], [6.9721373897, 43.5496760281], [6.9721497184, 43.5496215243], [6.9721808834, 43.5494275965], [6.9720937456000005, 43.5484371263], [6.9720891002, 43.5482805448], [6.9721042556, 43.548195308], [6.9722240607, 43.5478684089], [6.9729956655, 43.548029332], [6.9739001667, 43.5482313256], [6.9761446137, 43.5487346415], [6.9763914168, 43.5487751423], [6.9774522395, 43.5488911987], [6.9775251741, 43.5470129047], [6.9774574361, 43.5469469224]]], ""type"": ""Polygon""}";43.549596265,6.976592181
2020;Vieille Ville-Musée;060830105;H;Menton;06083;CA de la Riviera Française;240600551;CA;ALPES MARITIMES;06;PROVENCE ALPES COTE D AZUR;93;BT <= 36 kVA;;;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;"{""coordinates"": [[[7.50391168, 43.7742055194], [7.5044410191, 43.7742773552], [7.5047720571, 43.7742952029], [7.5051040171, 43.7742931821], [7.5054431339, 43.774255712], [7.5057054164, 43.7741745517], [7.5059007117, 43.7740799397], [7.5059750328, 43.7740128685], [7.5060344049, 43.7739455147], [7.5082625108, 43.7745013195], [7.5084167495, 43.7745643345], [7.5083401985, 43.7746188811], [7.508203112, 43.7749625599], [7.5083629733, 43.7762637797], [7.5075218764, 43.777917413], [7.5057077711, 43.7788433754], [7.5056648662, 43.7789461009], [7.5056533902, 43.7788636529], [7.5055914673, 43.7787409299], [7.5053580859, 43.7783999686], [7.5048111627, 43.778531664], [7.504704178, 43.778436944], [7.5046606414, 43.7783738493], [7.5046605706000005, 43.7783729509], [7.5045110851, 43.7780546554], [7.5044622729, 43.7779404028], [7.5043523223, 43.7776817621], [7.5043244462, 43.7775963873], [7.5036032659, 43.7749483601], [7.5037407819, 43.7744045744], [7.5037536071, 43.7743779051], [7.50391168, 43.7742055194]]], ""type"": ""Polygon""}";43.776167573,7.506009326
2020;Castagniers (commune non irisée);060340000;Z;Castagniers;06034;Métropole Nice Côte d'Azur;200030195;ME;ALPES MARITIMES;06;PROVENCE ALPES COTE D AZUR;93;BT <= 36 kVA;40;93.66554318622428;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;"{""coordinates"": [[[7.2058342362, 43.7956275883], [7.2063266671, 43.7951850261], [7.2092102883, 43.7926323743], [7.2123989281, 43.7898164187], [7.2124752692, 43.7897720123], [7.2134206863, 43.7890127071], [7.2136191018, 43.788835612], [7.2139103095, 43.7883142876], [7.2142015118, 43.7877929626], [7.2151232922, 43.7858369166], [7.2153691748, 43.7852074015], [7.2156908041, 43.7841883567], [7.2158919261, 43.7833569119], [7.2160260966, 43.7826127682], [7.2160407955, 43.7806368645], [7.215779236, 43.7790636627], [7.2154337338, 43.7778613832], [7.2148588885, 43.7761966802], [7.2140871121, 43.7750063964], [7.2128534667, 43.7734041347], [7.2125791732, 43.7731921648], [7.2118323692, 43.7726434232], [7.2117639438, 43.772558659], [7.2119927185, 43.7724398679], [7.2121412554, 43.7723629302], [7.2140212038, 43.7714638225], [7.2146340119, 43.7712914099], [7.2150692835, 43.7711736288], [7.2152091895, 43.7711483864], [7.2171358837, 43.7710863834], [7.2178897668, 43.7711238621], [7.218120697, 43.771135641], [7.2220315231, 43.7715031024], [7.2223383843, 43.7715326542], [7.2224436091, 43.7715429914], [7.2227698466, 43.7715654823], [7.2228521718, 43.7716361836], [7.222957171, 43.771727633], [7.2230647382, 43.7718370058], [7.2231498736, 43.7719625684], [7.2232378877, 43.7720934262], [7.2235928288, 43.7728325717], [7.2255715245, 43.7747266193], [7.2268442015, 43.7757581556], [7.2269151333, 43.7758428142], [7.2270668978, 43.7760955547], [7.2272107586, 43.7763927589], [7.2276200825, 43.7772775752], [7.2277953013, 43.7777380233], [7.227874592, 43.7780197112], [7.2279433948, 43.7785631434], [7.2279443724, 43.7786604309], [7.2279308876, 43.778730344], [7.2288096505, 43.7806391234], [7.2304865028, 43.7823393652], [7.2316698011, 43.7836721684], [7.2329084483, 43.785096532], [7.2345796988, 43.7866757357], [7.2371524887, 43.7886686272], [7.2390335004, 43.7896849397], [7.2406609061000005, 43.7918258548], [7.2407381738, 43.7919282836], [7.241123129, 43.7924720224], [7.2412919002, 43.7927177793], [7.2414152753, 43.792972063], [7.2416436329, 43.7941378554], [7.2416392319, 43.7942461683], [7.2415336602, 43.7951284794], [7.2414143859, 43.7960608893], [7.2413926968, 43.7962212428], [7.241250674, 43.796972951], [7.241006359, 43.7977881205], [7.2408779574, 43.799075501], [7.240752522, 43.8007214373], [7.2410464879, 43.8012957598], [7.2416231889, 43.8021420434], [7.2425631728, 43.8033058113], [7.2429145098, 43.8029767112], [7.2432852145, 43.8026738908], [7.2434976997, 43.8025024981], [7.2441480418, 43.8021284002], [7.2450000872, 43.801789694], [7.2471920215, 43.8009968113], [7.2475796009, 43.8010051279], [7.2490889782, 43.8010399775], [7.2493886724, 43.8010544197], [7.249589031, 43.8011385237], [7.2535516048, 43.8005819132], [7.2537162142, 43.8005367333], [7.2527007496, 43.8018551762], [7.2527498567, 43.8027823863], [7.2534055834, 43.805406286], [7.2535366209, 43.8070994677], [7.251736665, 43.8088139667], [7.2512456507, 43.808620449], [7.2509798052, 43.8085262855], [7.2507617426, 43.808455490200004], [7.2506520911, 43.8084201166], [7.2505141685, 43.8083894508], [7.2504560885, 43.8083781992], [7.2493825892, 43.8081497243], [7.2485929329, 43.8083075942], [7.2480282215, 43.8083611599], [7.2460566446, 43.8085227409], [7.2443697753, 43.8083794053], [7.2441624723, 43.8082523042], [7.2441148383, 43.8081973852], [7.2438684236, 43.8079122971], [7.2435662044, 43.8073617298], [7.2428718277, 43.8064902952], [7.2418070994, 43.8056080471], [7.2410125355, 43.8054145913], [7.2407227867, 43.8053835166], [7.2406037147, 43.805371931], [7.2405258141, 43.8053785685], [7.2404613881, 43.8053991003], [7.2403683707, 43.8054703103], [7.2392630813, 43.8063883828], [7.2381438999, 43.806951917], [7.2369538884, 43.8075506368], [7.2353739101, 43.8083447426], [7.2327034948, 43.8077996885], [7.2311622829, 43.8072278373], [7.2269845113, 43.8055065754], [7.2253761985, 43.8047407956], [7.2238061339, 43.8037680434], [7.2227163907, 43.8021805254], [7.2226728319, 43.8016500721], [7.2226049225, 43.8009921461], [7.2222234254, 43.8005356232], [7.2219510572, 43.8002172541], [7.2218151067, 43.8000612144], [7.2194457506, 43.7985732813], [7.2165693712, 43.7982295888], [7.2128384413, 43.7985965552], [7.2119358146, 43.7985967706], [7.2103624837, 43.7982579378], [7.2099700575, 43.7980820611], [7.2093130627, 43.7977600571], [7.2086198314, 43.7973682581], [7.2079964637, 43.7969958342], [7.2069392635, 43.7963409811], [7.2065034752, 43.7960658382], [7.2058342362, 43.7956275883]]], ""type"": ""Polygon""}";43.792457496,7.22778042
2020;Quartiers Est-Les Salettes-Les Campons;060440101;H;La Colle-sur-Loup;06044;CA de Sophia Antipolis;240600585;CA;ALPES MARITIMES;06;PROVENCE ALPES COTE D AZUR;93;BT <= 36 kVA;28;71.67383545851739;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;"{""coordinates"": [[[7.0985932290000004, 43.690331272], [7.0985604684, 43.6903766576], [7.0985289303, 43.6904391167], [7.0985110465, 43.6905362014], [7.0985431965, 43.6905863482], [7.099999986, 43.6916126612], [7.1011470915, 43.6910368861], [7.1032794481, 43.6898715836], [7.1054419902, 43.6887474458], [7.1073915788, 43.6876849201], [7.1078633302, 43.6856158884], [7.1096765644, 43.684376912], [7.1097878252, 43.6843528831], [7.1100188458, 43.6842675611], [7.1103396368, 43.6841355946], [7.1109789406, 43.6837708289], [7.111241619, 43.6836077189], [7.1120181095, 43.683026916], [7.1125534286, 43.682597595], [7.1132512936, 43.6820287676], [7.1145204398, 43.680978785], [7.1149070113, 43.6806568989], [7.1147435459, 43.6805072075], [7.1141943695, 43.6800693671], [7.1135945371, 43.6795829835], [7.1138006909, 43.6793246941], [7.1140142909, 43.6794292395], [7.1145557648, 43.679129424], [7.1164890675, 43.6772082026], [7.1174060102, 43.676234594], [7.1176544327, 43.6759602791], [7.117867327, 43.6757098354], [7.1179635442, 43.6755286863], [7.1178248987, 43.6746365085], [7.1176078216, 43.6739396733], [7.1170869175, 43.6734714964], [7.1169455361, 43.6733525092], [7.1166657899, 43.6731910078], [7.1161776213, 43.6729103537], [7.1135795745, 43.6705272772], [7.1134457873, 43.6703755618], [7.1134093294, 43.6703345933], [7.1134066599, 43.6703319912], [7.112961671, 43.6699433691], [7.1129300892, 43.6699184344], [7.1129403798, 43.6699234511], [7.1136339627, 43.669383615], [7.1137230092, 43.6693099643], [7.1137864467, 43.6692426891], [7.1138356101, 43.6691840633], [7.1138568065, 43.669150824], [7.1138691324, 43.6691323368], [7.115886223, 43.6695811495], [7.1171476536, 43.6700344613], [7.1198928167, 43.670561157], [7.1203100271, 43.6706147205], [7.1207405416, 43.6706461533], [7.1206841494, 43.6708284981], [7.1206501909, 43.6716848668], [7.1206496078, 43.6717975181], [7.1206522026, 43.6719370801], [7.1206664293, 43.6720140297], [7.1207017099, 43.6721938], [7.1208079883, 43.6725321637], [7.1234622334, 43.6731559309], [7.1237031763, 43.6732954607], [7.1235596749, 43.6736126639], [7.1226642641, 43.6758920159], [7.1216485057, 43.6775352863], [7.1214333385, 43.6776677883], [7.1213760356, 43.677716815], [7.1213246643, 43.6777620126], [7.1210106972, 43.6780397227], [7.1203561493, 43.6788637571], [7.1200253982, 43.6793051882], [7.1192192685, 43.6804386105], [7.1186077586, 43.6815682571], [7.1181797109, 43.6822971959], [7.1170986541, 43.6835968963], [7.1158472848, 43.6846525446], [7.1144811205, 43.685683689], [7.1134267141, 43.6882203697], [7.1126743987, 43.6894841573], [7.1133428691, 43.6903887421], [7.1152251997, 43.6916132086], [7.1147705306, 43.692405314], [7.113888796, 43.6934929007], [7.1131816184, 43.6941413756], [7.1111342456, 43.6957028257], [7.1106993642, 43.6959589452], [7.1100613781, 43.6962056206], [7.1094441312, 43.6964298833], [7.106057494, 43.6980733766], [7.1030398198, 43.7002407587], [7.0997846843, 43.7020610937], [7.0965018163, 43.7043166714], [7.0959300192, 43.7046355524], [7.0956604117, 43.7048078938], [7.095161785, 43.7044527408], [7.0935713479, 43.7034539023], [7.0930957248, 43.7031942862], [7.0928986267, 43.7030953823], [7.0927498015, 43.7030289008], [7.0925586695, 43.7029613081], [7.092105832, 43.702863918], [7.0920783784, 43.7028099879], [7.0920105425, 43.7026602655], [7.0919828218, 43.7025504812], [7.0919783528, 43.7025227173], [7.0919579535, 43.7023937358], [7.0919093041, 43.7001150474], [7.0927412921, 43.698185708], [7.0944951569, 43.6958725013], [7.0953060838, 43.6941628861], [7.0954866931, 43.6937713423], [7.0957372606, 43.6930906346], [7.095784635, 43.6929023364], [7.0957896422, 43.6927814094], [7.0957584363, 43.692501463], [7.0984862457, 43.6902938576], [7.0985932290000004, 43.690331272]]], ""type"": ""Polygon""}";43.689828378,7.107226994
