year,specialite,iris,iris_string,type_iris,nb,apl,ap,accessibilite_weight,R,wpop,swpop,pop_gp,iris_label,dept,code_commune,commune_label
2021,5,60840104,060840104,A,1.0,11.99426926277495,1.0579270239507397,1.0,1.0579270239507397,2297.0379845625957,94524.47828259305,2297.0379845625957,Les Plantiers-Le Plan,6,06084,Mouans-Sartoux
2021,5,60850101,060850101,A,0.0,13.825179086645884,0.0,1.0,0.0,2655.257239964995,117842.40350196905,2655.257239964995,Village-Le Val-Cabrières,6,06085,Mougins
2021,5,60850102,060850102,A,0.0,15.995386493379387,0.0,1.0,0.0,3093.83646262516,151242.40166763237,3093.83646262516,Aubarède-Campelières,6,06085,Mougins
2021,5,60850103,060850103,A,0.0,11.615521910948994,0.0,1.0,0.0,2514.2367241880766,109981.59246016422,2514.2367241880766,Pibonson-Les Faïsses-Ranguin,6,06085,Mougins
2021,5,60850104,060850104,A,0.0,11.46318328165221,0.0,1.0,0.0,3404.1932625935833,96839.20087023395,3404.1932625935833,Saint-Martin-Le Miracle,6,06085,Mougins
2021,5,60850105,060850105,A,4.0,16.89903082496188,2.990188282145931,1.0,2.990188282145931,3493.6953902118307,133770.84058162954,3493.6953902118307,Les Colles-Camp Lauvas-Font de l'Orme,6,06085,Mougins
2021,5,60850107,060850107,A,0.0,11.259265914989015,0.0,1.0,0.0,2184.0080326805623,102402.5611518909,2184.0080326805623,Valmasque-Notre-Dame de Vie,6,06085,Mougins
2021,5,60850108,060850108,A,0.0,11.044039056863218,0.0,1.0,0.0,2568.5880815772693,104884.41573484369,2568.5880815772693,Mougins le Haut,6,06085,Mougins
2021,5,60860000,060860000,C,0.0,0.0,0.0,1.0,0.0,259.58746115593715,539.0726316221276,259.58746115593715,Moulinet,6,06086,Moulinet
2021,5,60870000,060870000,C,0.0,0.0,0.0,1.0,0.0,40.97317228248383,268.09333166531223,40.97317228248383,Les Mujouls,6,06087,Les Mujouls
2021,5,60880101,060880101,A,1.0,20.583583869418895,0.5041743189995935,1.0,0.5041743189995935,1355.4078813376998,198344.0969354106,1355.4078813376998,Saleya-Château,6,06088,Nice
2021,5,60880102,060880102,A,0.0,21.67746034644045,0.0,1.0,0.0,1522.1836708499122,225266.0986908918,1522.1836708499122,Vieux Nice-Sainte-Réparate,6,06088,Nice
2021,5,60880103,060880103,A,0.0,15.160645389571139,0.0,1.0,0.0,1620.3870827558128,160562.1382121598,1620.3870827558128,Vieux Nice-Visitation,6,06088,Nice
2021,5,60880201,060880201,A,0.0,24.09600948554836,0.0,1.0,0.0,2321.5443890419447,246735.17057612506,2321.5443890419447,Garibaldi,6,06088,Nice
2021,5,60880202,060880202,A,0.0,18.909982603853052,0.0,1.0,0.0,1925.8667556366763,202392.23996314235,1925.8667556366763,Port,6,06088,Nice
2021,5,60880203,060880203,A,0.0,21.43646468275062,0.0,1.0,0.0,2220.915475297443,225033.9064389696,2220.915475297443,Cassini,6,06088,Nice
2021,5,60880204,060880204,A,1.0,21.566816272746166,0.4385590238843283,1.0,0.4385590238843283,2048.740511088576,228019.47868794826,2048.740511088576,Barla,6,06088,Nice
2021,5,60880205,060880205,A,0.0,20.844328884169492,0.0,1.0,0.0,1983.130554428762,224451.3892214392,1983.130554428762,Riquier-Fontaine de la Ville,6,06088,Nice
2021,5,60880206,060880206,A,0.0,20.435472338895508,0.0,1.0,0.0,2612.5038481252786,220908.1057993843,2612.5038481252786,Bonaparte,6,06088,Nice
2021,5,60880301,060880301,A,1.0,20.70591717786042,0.44299560442792146,1.0,0.44299560442792146,2292.41304364395,225735.8741271003,2292.41304364395,République,6,06088,Nice
2021,5,60880302,060880302,A,0.0,22.071587563695314,0.0,1.0,0.0,2205.7320647648985,243126.97009409676,2205.7320647648985,Pierre Sola,6,06088,Nice
2021,5,60880303,060880303,A,0.5,20.87620862222038,0.21655713452258002,1.0,0.21655713452258002,1825.4233535979906,230885.9512305128,1825.4233535979906,TNL-Beaumont,6,06088,Nice
2021,5,60880304,060880304,A,0.0,20.62617608298426,0.0,1.0,0.0,3447.7469280538985,227087.79251786752,3447.7469280538985,Riquier-Arson,6,06088,Nice
2021,5,60880305,060880305,A,0.0,20.132854399500193,0.0,1.0,0.0,4238.310685631659,221263.4705270446,4238.310685631659,Riquier,6,06088,Nice
2021,5,60880401,060880401,A,0.0,9.960471187310624,0.0,1.0,0.0,1750.7030908765196,110483.8038796177,1750.7030908765196,Mont Boron,6,06088,Nice
2021,5,60880402,060880402,A,0.0,17.015656425525947,0.0,1.0,0.0,1568.8665341727715,182387.34717529142,1568.8665341727715,Carnot,6,06088,Nice
2021,5,60880403,060880403,A,0.0,13.275989708177109,0.0,1.0,0.0,2559.4723874425063,145540.91560961687,2559.4723874425063,Mont Alban,6,06088,Nice
2021,5,60880404,060880404,A,0.0,16.253050260556314,0.0,1.0,0.0,1163.6504687826005,185201.16238699952,1163.6504687826005,Bischoffsheim,6,06088,Nice
2021,5,60880501,060880501,A,0.0,20.583780546990763,0.0,1.0,0.0,4980.629020342624,231079.3893676185,4980.629020342624,Diables Bleus,6,06088,Nice
2021,5,60880502,060880502,A,0.0,19.747334897261357,0.0,1.0,0.0,4585.072942498465,221497.99246940383,4585.072942498465,Saint-Jean d'Angély,6,06088,Nice
2021,5,60880503,060880503,A,0.0,19.002700795691233,0.0,1.0,0.0,2394.365607755405,216303.43731749099,2394.365607755405,Saint-Roch-Jean XXIII,6,06088,Nice
2021,5,60880504,060880504,A,0.0,20.822965389720448,0.0,1.0,0.0,3278.586746880318,227524.94673054278,3278.586746880318,Vauban,6,06088,Nice
2021,5,60880505,060880505,A,0.0,19.015073810792646,0.0,1.0,0.0,2489.594320533791,214912.69690915468,2489.594320533791,Saint-Roch-Ricolfi,6,06088,Nice
2021,5,60880506,060880506,A,0.0,18.14944329992416,0.0,1.0,0.0,2458.0919486348525,208339.23868642127,2458.0919486348525,Saint-Charles,6,06088,Nice
2021,5,60880507,060880507,A,0.0,20.123971656156698,0.0,1.0,0.0,3224.597577817322,224577.35935092013,3224.597577817322,Roquebillière,6,06088,Nice
2021,5,60880508,060880508,A,0.0,18.810207888271055,0.0,1.0,0.0,2263.8594997283103,212447.68336060565,2263.8594997283103,Pierre Semard,6,06088,Nice
2021,5,60880509,060880509,A,0.0,19.4461480864204,0.0,1.0,0.0,1705.4470809259121,215391.91992686215,1705.4470809259121,Mont Gros,6,06088,Nice
2021,5,60880601,060880601,A,0.0,22.441818741583678,0.0,1.0,0.0,3841.8477230360368,240080.03432009774,3841.8477230360368,Lyautey-Gendarmerie,6,06088,Nice
2021,5,60880602,060880602,A,0.0,22.127083063318665,0.0,1.0,0.0,1654.5374738143319,235096.73323929255,1654.5374738143319,Paschetta,6,06088,Nice
2021,5,60880603,060880603,A,0.0,21.15003302785364,0.0,1.0,0.0,3089.4561595175346,231422.84219855902,3089.4561595175346,Pasteur,6,06088,Nice
2021,5,60880604,060880604,A,0.0,19.6480089397301,0.0,1.0,0.0,2890.1476911217155,216181.81141083647,2890.1476911217155,Pasteur-Voie Romaine,6,06088,Nice
2021,5,60880605,060880605,A,0.0,19.55054713708771,0.0,1.0,0.0,1789.493334776615,213402.8201785152,1789.493334776615,Pasteur-Saint-Pons,6,06088,Nice
2021,5,60880701,060880701,A,0.0,19.99756040711086,0.0,1.0,0.0,2625.0383338320576,220219.4020226858,2625.0383338320576,Route de Turin,6,06088,Nice
2021,5,60880702,060880702,A,0.0,16.09254028156023,0.0,1.0,0.0,3920.0464970791186,185042.16038028855,3920.0464970791186,Bon Voyage,6,06088,Nice
2021,5,60880801,060880801,A,0.0,9.98670058375536,0.0,1.0,0.0,1477.5597662714695,116265.17088442246,1477.5597662714695,Vinaigrier,6,06088,Nice
2021,5,60880901,060880901,A,0.0,15.557464942232901,0.0,1.0,0.0,2870.050271534606,180518.34805062355,2870.050271534606,Ariane-Les Chênes,6,06088,Nice
2021,5,60880902,060880902,A,0.0,14.665130277919694,0.0,1.0,0.0,2233.2100136267645,172550.1806483545,2233.2100136267645,Ariane-Monzie,6,06088,Nice
2021,5,60880903,060880903,A,0.0,10.28493183690525,0.0,1.0,0.0,1463.0665962438434,125196.57696481215,1463.0665962438434,La Lauvette,6,06088,Nice
2021,5,60880904,060880904,A,0.0,14.01975001398413,0.0,1.0,0.0,2252.0721285169584,166267.36804037192,2252.0721285169584,Ariane-Ripert,6,06088,Nice
2021,5,60880905,060880905,A,0.0,12.478763776466721,0.0,1.0,0.0,3047.050485733961,151924.50113495815,3047.050485733961,Ariane-Saramito,6,06088,Nice
2021,5,60881001,060881001,A,0.0,20.709326874064654,0.0,1.0,0.0,2026.1525562707673,212247.59780664902,2026.1525562707673,Cimiez-Monastère,6,06088,Nice
2021,5,60881002,060881002,A,1.0,19.85258433096332,0.4751494575479205,1.0,0.4751494575479205,2357.611317370168,210460.09505317523,2357.611317370168,Brancolar-Régina,6,06088,Nice
2021,5,60881003,060881003,A,0.0,19.258483807039322,0.0,1.0,0.0,1730.8754713371331,204414.4514348657,1730.8754713371331,Brancolar-Scudéri,6,06088,Nice
2021,5,60881004,060881004,A,8.5,21.652924150378038,3.749096869927824,1.0,3.749096869927824,2813.8863690351245,226721.26901227914,2813.8863690351245,Cap de Croix,6,06088,Nice
2021,5,60881005,060881005,A,2.0,17.820883259652593,1.078999308574882,1.0,1.078999308574882,3159.2184748747377,185356.93063988662,3159.2184748747377,Rimiez,6,06088,Nice
2021,5,60881101,060881101,A,0.0,20.853780282884475,0.0,1.0,0.0,3176.872706498638,229616.91219376746,3176.872706498638,Puget,6,06088,Nice
2021,5,60881102,060881102,A,0.0,20.152844529023152,0.0,1.0,0.0,2977.7443925360017,221459.3164401815,2977.7443925360017,Parc Chambrun,6,06088,Nice
2021,5,60881103,060881103,A,0.0,18.327407774961053,0.0,1.0,0.0,2841.200754110787,204649.647673721,2841.200754110787,Le Ray-Gravier-Dunant,6,06088,Nice
2021,5,60881104,060881104,A,0.0,17.260383032964093,0.0,1.0,0.0,2021.8298631357093,194650.25912853758,2021.8298631357093,Gravier,6,06088,Nice
2021,5,60881105,060881105,A,0.0,14.98656154375485,0.0,1.0,0.0,2275.97035633698,163973.9295551528,2275.97035633698,Henry Dunant,6,06088,Nice
2021,5,60881201,060881201,A,1.0,17.55437003188622,0.5012988332035199,1.0,0.5012988332035199,2669.128061895377,199481.8127960842,2669.128061895377,Nice Nord-Saqui,6,06088,Nice
2021,5,60881202,060881202,A,0.0,17.85717418590541,0.0,1.0,0.0,1496.5132713126281,202854.20911393562,1496.5132713126281,Comte de Falicon,6,06088,Nice
2021,5,60881203,060881203,A,0.0,15.51235237801065,0.0,1.0,0.0,2081.7413312779104,177790.71632111413,2081.7413312779104,Cernuschi,6,06088,Nice
2021,5,60881204,060881204,A,0.0,13.39764070294845,0.0,1.0,0.0,2941.8821444716104,153701.3345898644,2941.8821444716104,Las Planas-La Vallière,6,06088,Nice
2021,5,60881301,060881301,A,0.0,21.301846457152813,0.0,1.0,0.0,2455.828782655725,234382.78318207685,2455.828782655725,Cessole,6,06088,Nice
2021,5,60881302,060881302,A,0.0,22.09155969928463,0.0,1.0,0.0,2904.004896872578,237334.4801825578,2904.004896872578,Saint-Barthélemy,6,06088,Nice
2021,5,60881303,060881303,A,0.0,21.19841574991555,0.0,1.0,0.0,2388.8878351310204,230962.8369069005,2388.8878351310204,Gorbella,6,06088,Nice
2021,5,60881304,060881304,A,0.0,19.261921118324768,0.0,1.0,0.0,2152.373588265712,218269.70402979857,2152.373588265712,Saint-Sylvestre,6,06088,Nice
2021,5,60881305,060881305,A,1.0,19.52171981617847,0.4615796321592968,1.0,0.4615796321592968,2684.5760647334937,216647.34107134255,2684.5760647334937,Villa Arson,6,06088,Nice
2021,5,60881306,060881306,A,0.0,19.747073708173158,0.0,1.0,0.0,1800.5501348181929,217616.35923800137,1800.5501348181929,Cyrnos,6,06088,Nice
2021,5,60881307,060881307,A,0.0,14.942742464827496,0.0,1.0,0.0,2500.6523711530367,169901.34411442906,2500.6523711530367,Cyrille Besset-La Forêt,6,06088,Nice
2021,5,60881308,060881308,A,0.0,16.205378973799544,0.0,1.0,0.0,2258.9308486030454,187802.81963852,2258.9308486030454,La Clua,6,06088,Nice
2021,5,60881309,060881309,A,0.0,19.66481247393462,0.0,1.0,0.0,2708.0595816193545,217144.9258488528,2708.0595816193545,Canavese,6,06088,Nice
2021,5,60881401,060881401,A,0.0,22.42902317795932,0.0,1.0,0.0,2435.5491514916657,242214.44344569487,2435.5491514916657,Évêché,6,06088,Nice
2021,5,60881402,060881402,A,0.0,23.452190992097606,0.0,1.0,0.0,2278.0179854905386,251831.13035365602,2278.0179854905386,Bellevue,6,06088,Nice
2021,5,60881403,060881403,A,0.0,21.954559812820353,0.0,1.0,0.0,2344.887776424704,238655.5481378868,2344.887776424704,Le Righi,6,06088,Nice
2021,5,60881404,060881404,A,0.0,17.919276614654972,0.0,1.0,0.0,1510.7904008005087,194744.72275221255,1510.7904008005087,Mantega,6,06088,Nice
2021,5,60881501,060881501,A,0.0,25.207547789456783,0.0,1.0,0.0,2160.165080507924,263029.13561767706,2160.165080507924,Marceau,6,06088,Nice
