year,specialite,iris,iris_string,type_iris,nb,apl,ap,accessibilite_weight,R,wpop,swpop,pop_gp,iris_label,dept,code_commune,commune_label
2021,10,60300114,060300114,A,7.0,112.42432679846503,5.299226309621675,1.0,5.299226309621675,2587.830594277685,132094.75480015398,2587.830594277685,Sainte-Catherine,6,06030,Le Cannet
2021,10,60300115,060300115,A,0.0,114.2607083744759,0.0,1.0,0.0,2525.5784686358893,134703.60609563516,2525.5784686358893,Dolce Farniente,6,06030,Le Cannet
2021,10,60300116,060300116,A,2.5,99.1406642049634,2.1537584270239365,1.0,2.1537584270239365,1965.5375866133427,116076.15638929851,1965.5375866133427,Vieux Cannet,6,06030,Le Cannet
2021,10,60300117,060300117,A,0.0,100.9901102585225,0.0,1.0,0.0,2887.2896679536257,124332.64414669778,2887.2896679536257,Collines,6,06030,Le Cannet
2021,10,60310000,060310000,C,0.0,13.355313867366895,0.0,1.0,0.0,1418.9428168545935,17887.112964343756,1418.9428168545935,Cantaron,6,06031,Cantaron
2021,10,60320000,060320000,C,4.0,65.8280851317193,5.158517342826966,1.0,5.158517342826966,4638.4131195595355,77541.6604067851,4638.4131195595355,Cap-d'Ail,6,06032,Cap-d'Ail
2021,10,60330101,060330101,A,0.0,69.05864392436457,0.0,1.0,0.0,2073.4028320480215,90821.0762049233,2073.4028320480215,Ville Nouvelle-La Plaine-Le Planet,6,06033,Carros
2021,10,60330102,060330102,A,3.0,65.13072499912336,3.734097712424014,1.0,3.734097712424014,2877.380134950183,80340.69355010345,2877.380134950183,Ville Nouvelle-Eusière-Cigales-Espère,6,06033,Carros
2021,10,60330103,060330103,A,5.0,66.13420169565968,6.133211773386029,1.0,6.133211773386029,1724.3001531612942,81523.35488718329,1724.3001531612942,Ville Nouvelle-Les Arbousiers-L'Aspre,6,06033,Carros
2021,10,60330104,060330104,C,0.0,57.52341868612607,0.0,1.0,0.0,589.8307060311114,59613.784882561646,589.8307060311114,Les Terriers,6,06033,Carros
2021,10,60330105,060330105,A,0.0,42.06804774592186,0.0,1.0,0.0,5288.301305068936,53468.35203608345,5288.301305068936,Les Écarts-Village-Plans de Carros,6,06033,Carros
2021,10,60340000,060340000,C,0.0,29.684828189811448,0.0,1.0,0.0,1702.0794299848444,45074.27983794498,1702.0794299848444,Castagniers,6,06034,Castagniers
2021,10,60350000,060350000,C,0.0,12.372725694670919,0.0,1.0,0.0,1104.8766254942857,6658.593131679894,1104.8766254942857,Castellar,6,06035,Castellar
2021,10,60360000,060360000,C,0.0,38.83059316802197,0.0,1.0,0.0,404.30387147832204,16509.26125692974,404.30387147832204,Castillon,6,06036,Castillon
2021,10,60370000,060370000,C,0.0,3.9756883348806626,0.0,1.0,0.0,295.8760424512255,2218.3644152662264,295.8760424512255,Caussols,6,06037,Caussols
2021,10,60380000,060380000,C,4.0,83.17580562861929,5.456722980710895,1.0,5.456722980710895,3986.3704246130455,73304.06938632764,3986.3704246130455,Châteauneuf-Grasse,6,06038,Châteauneuf-Grasse
2021,10,60390000,060390000,C,0.0,17.577347449937843,0.0,1.0,0.0,950.520118496602,20980.03454163351,950.520118496602,Châteauneuf-Villevieille,6,06039,Châteauneuf-Villevieille
2021,10,60400000,060400000,C,0.0,4.642200067724439,0.0,1.0,0.0,75.24783974225483,119.99413342569125,75.24783974225483,Châteauneuf-d'Entraunes,6,06040,Châteauneuf-d'Entraunes
2021,10,60410000,060410000,C,0.0,2.9933958493653225,0.0,1.0,0.0,398.86489084832823,1161.9275289973336,398.86489084832823,Cipières,6,06041,Cipières
2021,10,60420000,060420000,C,0.0,0.0,0.0,1.0,0.0,679.9791954919649,692.7805156634787,679.9791954919649,Clans,6,06042,Clans
2021,10,60430000,060430000,C,0.0,10.775392135083708,0.0,1.0,0.0,827.5525016871572,14410.837793206152,827.5525016871572,Coaraze,6,06043,Coaraze
2021,10,60440101,060440101,A,0.0,86.01207312022396,0.0,1.0,0.0,2723.0630678290427,106401.1900815883,2723.0630678290427,Quartiers Est-Les Salettes-Les Campons,6,06044,La Colle-sur-Loup
2021,10,60440102,060440102,A,2.0,92.91529417959896,1.6853038292011246,1.0,1.6853038292011246,2939.549830311065,118672.9636132168,2939.549830311065,Village Centre,6,06044,La Colle-sur-Loup
2021,10,60440103,060440103,A,3.0,76.79477441361661,3.2181751403612746,1.0,3.2181751403612746,2707.6410661396417,93220.53241835738,2707.6410661396417,Quartiers Ouest-Montgros-Montmeuille,6,06044,La Colle-sur-Loup
2021,10,60450000,060450000,C,0.0,11.195866100028148,0.0,1.0,0.0,95.48828065363837,365.6019644677745,95.48828065363837,Collongues,6,06045,Collongues
2021,10,60460000,060460000,C,3.0,47.107301193718186,3.950875489705592,1.0,3.950875489705592,3708.394479952749,75932.5371760463,3708.394479952749,Colomars,6,06046,Colomars
